latitude,longitude,land_use_label,distance_to_waterbody,distance_to_open_space,subzone,planning_area,region,elevation,temp_2024-04-07_16:00,temp_2024-04-07_17:00,temp_2024-04-07_18:00,temp_2024-04-07_19:00,temp_2024-04-07_20:00,temp_2024-04-07_21:00,temp_2024-04-07_22:00,temp_2024-04-07_23:00,temp_2024-04-08_00:00,temp_2024-04-08_01:00,temp_2024-04-08_02:00,temp_2024-04-08_03:00,temp_2024-04-08_04:00,temp_2024-04-08_05:00,temp_2024-04-08_06:00,temp_2024-04-08_07:00,temp_2024-04-08_08:00,temp_2024-04-08_09:00,temp_2024-04-08_10:00,temp_2024-04-08_11:00,temp_2024-04-08_12:00,temp_2024-04-08_13:00,temp_2024-04-08_14:00,temp_2024-04-08_15:00,temp_2024-04-08_16:00,temp_2024-04-08_17:00,temp_2024-04-08_18:00,temp_2024-04-08_19:00,temp_2024-04-08_20:00,temp_2024-04-08_21:00,temp_2024-04-08_22:00,temp_2024-04-08_23:00,temp_2024-04-09_00:00,temp_2024-04-09_01:00,temp_2024-04-09_02:00,temp_2024-04-09_03:00,temp_2024-04-09_04:00,temp_2024-04-09_05:00,temp_2024-04-09_06:00,temp_2024-04-09_07:00,temp_2024-04-09_08:00,temp_2024-04-09_09:00,temp_2024-04-09_10:00,temp_2024-04-09_11:00,temp_2024-04-09_12:00,temp_2024-04-09_13:00,temp_2024-04-09_14:00,temp_2024-04-09_15:00,temp_2024-04-09_16:00,temp_2024-04-09_17:00,temp_2024-04-09_18:00,temp_2024-04-09_19:00,temp_2024-04-09_20:00,temp_2024-04-09_21:00,temp_2024-04-09_22:00,temp_2024-04-09_23:00,temp_2024-04-10_00:00,temp_2024-04-10_01:00,temp_2024-04-10_02:00,temp_2024-04-10_03:00,temp_2024-04-10_04:00,temp_2024-04-10_05:00,temp_2024-04-10_06:00,temp_2024-04-10_07:00,temp_2024-04-10_08:00,temp_2024-04-10_09:00,temp_2024-04-10_10:00,temp_2024-04-10_11:00,temp_2024-04-10_12:00,temp_2024-04-10_13:00,temp_2024-04-10_14:00,temp_2024-04-10_15:00
1.3413711963600967,103.81693748045276,OPEN SPACE,0.0015715565793697,0.0,CENTRAL WATER CATCHMENT,CENTRAL WATER CATCHMENT,NORTH REGION,31.0,28.022038675804303,28.022038675804303,28.022038675804303,28.022038675804303,28.022038675804303,28.022038675804303,28.022038675804303,28.451387291101994,28.88073590639969,28.88073590639969,28.88073590639969,28.88073590639969,28.88073590639969,28.022038675804303,28.88073590639969,28.451387291101994,28.022038675804303,27.59269006050661,28.022038675804303,28.022038675804303,28.022038675804303,28.022038675804303,28.022038675804303,28.022038675804303,28.32807243764868,28.32807243764868,28.32807243764868,27.940420698961773,27.940420698961773,27.940420698961773,27.940420698961773,27.940420698961773,28.32807243764868,28.32807243764868,29.10337591502248,29.491027653709384,29.87867939239629,29.87867939239629,29.491027653709384,29.491027653709384,29.491027653709384,28.32807243764868,29.10337591502248,28.32807243764868,28.32807243764868,28.32807243764868,28.32807243764868,28.32807243764868,27.65460516199561,27.65460516199561,27.65460516199561,27.65460516199561,27.65460516199561,27.65460516199561,27.33170598592949,27.65460516199561,27.65460516199561,27.65460516199561,27.65460516199561,27.33170598592949,27.65460516199561,27.65460516199561,27.65460516199561,27.65460516199561,27.33170598592949,27.00880680986336,26.363008457731112,26.363008457731112,27.00880680986336,27.00880680986336,27.00880680986336,27.00880680986336
1.341741376575556,103.83493097991796,ROAD,0.0010460889576923,6.807073576402393e-05,CENTRAL WATER CATCHMENT,CENTRAL WATER CATCHMENT,NORTH REGION,15.0,30.16878175229276,29.310084521697377,29.310084521697377,30.16878175229276,30.16878175229276,30.16878175229276,28.451387291101994,30.16878175229276,28.451387291101994,28.451387291101994,33.17422205937659,33.17422205937659,33.17422205937659,29.310084521697377,29.310084521697377,28.88073590639969,29.310084521697377,27.59269006050661,28.88073590639969,29.310084521697377,28.88073590639969,29.310084521697377,29.310084521697377,29.310084521697377,30.266331131083188,30.266331131083188,30.266331131083188,30.266331131083188,30.266331131083188,30.266331131083188,29.87867939239629,30.266331131083188,30.266331131083188,30.266331131083188,30.266331131083188,30.65398286977009,30.65398286977009,31.429286347143897,30.266331131083188,30.65398286977009,29.87867939239629,30.266331131083188,29.87867939239629,29.87867939239629,29.87867939239629,31.041634608456995,30.65398286977009,30.65398286977009,31.52939527478912,31.52939527478912,31.52939527478912,31.52939527478912,31.206496098722997,30.883596922656867,30.883596922656867,30.883596922656867,31.206496098722997,30.883596922656867,27.33170598592949,28.623302690193988,30.883596922656867,27.33170598592949,27.33170598592949,31.52939527478912,27.33170598592949,28.623302690193988,27.65460516199561,28.300403514127865,27.97750433806174,28.300403514127865,28.300403514127865,27.65460516199561
1.376230123899023,103.73442799667684,PLACE OF WORSHIP,0.0006811471719432,0.0003332133297569,FOREST HILL,TENGAH,WEST REGION,20.0,28.88073590639969,28.88073590639969,28.88073590639969,28.88073590639969,28.88073590639969,28.88073590639969,28.88073590639969,28.88073590639969,28.88073590639969,29.310084521697377,29.310084521697377,29.310084521697377,29.310084521697377,28.88073590639969,28.88073590639969,28.88073590639969,28.88073590639969,27.163341445208925,28.88073590639969,28.88073590639969,28.88073590639969,28.88073590639969,28.88073590639969,28.88073590639969,29.491027653709384,29.491027653709384,29.10337591502248,29.10337591502248,29.10337591502248,29.10337591502248,29.10337591502248,29.10337591502248,29.491027653709384,29.491027653709384,29.87867939239629,30.266331131083188,30.266331131083188,30.266331131083188,30.266331131083188,30.266331131083188,30.266331131083188,29.87867939239629,30.266331131083188,30.266331131083188,30.266331131083188,29.87867939239629,29.87867939239629,29.491027653709384,28.300403514127865,28.623302690193988,27.97750433806174,28.623302690193988,27.97750433806174,27.97750433806174,27.97750433806174,27.97750433806174,28.623302690193988,27.97750433806174,27.65460516199561,27.97750433806174,27.97750433806174,27.97750433806174,27.97750433806174,28.623302690193988,27.97750433806174,27.65460516199561,27.65460516199561,27.65460516199561,27.65460516199561,27.65460516199561,27.65460516199561,27.65460516199561
1.4042795737400366,103.86696120433676,ROAD,0.0091877182529937,0.0013412222379018,SELETAR AEROSPACE PARK,SELETAR,NORTH-EAST REGION,15.0,29.310084521697377,29.310084521697377,29.310084521697377,29.310084521697377,29.310084521697377,29.310084521697377,29.310084521697377,29.310084521697377,28.88073590639969,28.451387291101994,30.16878175229276,30.16878175229276,30.16878175229276,28.88073590639969,29.310084521697377,28.88073590639969,28.88073590639969,26.733992829911237,28.88073590639969,29.310084521697377,28.88073590639969,28.88073590639969,28.88073590639969,29.310084521697377,29.491027653709384,29.491027653709384,29.491027653709384,29.491027653709384,29.491027653709384,29.491027653709384,29.491027653709384,29.491027653709384,29.491027653709384,29.87867939239629,30.266331131083188,30.266331131083188,30.65398286977009,30.65398286977009,30.266331131083188,30.65398286977009,29.87867939239629,30.266331131083188,30.266331131083188,30.65398286977009,30.266331131083188,30.65398286977009,30.266331131083188,30.266331131083188,28.300403514127865,28.623302690193988,28.623302690193988,28.623302690193988,28.623302690193988,28.623302690193988,28.623302690193988,28.623302690193988,28.623302690193988,28.623302690193988,27.65460516199561,27.97750433806174,28.623302690193988,27.97750433806174,28.623302690193988,30.883596922656867,27.65460516199561,27.97750433806174,27.65460516199561,27.65460516199561,27.65460516199561,27.97750433806174,27.97750433806174,27.97750433806174
1.33069530605428,103.63999112764488,BUSINESS 2,0.0021640776790721,0.0157682890845624,TUAS NORTH,TUAS,WEST REGION,12.0,30.16878175229276,30.16878175229276,30.16878175229276,30.16878175229276,31.456827598185832,30.16878175229276,30.16878175229276,33.17422205937659,33.17422205937659,33.17422205937659,34.03291928997197,33.60357067467429,33.60357067467429,28.88073590639969,30.16878175229276,29.310084521697377,28.451387291101994,28.022038675804303,29.310084521697377,31.456827598185832,29.310084521697377,30.16878175229276,28.451387291101994,30.16878175229276,30.266331131083188,30.266331131083188,30.266331131083188,30.266331131083188,30.266331131083188,30.266331131083188,30.266331131083188,30.266331131083188,30.266331131083188,30.266331131083188,30.65398286977009,30.266331131083188,31.429286347143897,31.429286347143897,30.65398286977009,29.87867939239629,34.530500256639115,31.429286347143897,34.530500256639115,34.14284851795221,34.14284851795221,31.429286347143897,29.87867939239629,31.429286347143897,31.852294450855243,31.852294450855243,31.852294450855243,31.852294450855243,31.52939527478912,31.52939527478912,31.52939527478912,31.52939527478912,31.52939527478912,31.52939527478912,30.883596922656867,29.91489939445849,31.52939527478912,31.52939527478912,31.52939527478912,32.17519362692137,31.206496098722997,30.883596922656867,27.97750433806174,27.33170598592949,28.946201866260115,28.623302690193988,29.91489939445849,29.91489939445849
1.3366998838787274,103.63877183578413,BUSINESS 2,0.0015474381286484,0.0121771102459348,TUAS PROMENADE,TUAS,WEST REGION,12.0,34.03291928997197,33.60357067467429,33.60357067467429,33.60357067467429,34.03291928997197,34.03291928997197,34.03291928997197,34.03291928997197,34.03291928997197,34.03291928997197,34.891616520567354,34.46226790526966,34.891616520567354,30.16878175229276,33.60357067467429,30.16878175229276,33.17422205937659,28.451387291101994,30.16878175229276,34.03291928997197,28.451387291101994,33.60357067467429,33.17422205937659,33.60357067467429,31.429286347143897,31.429286347143897,29.87867939239629,29.87867939239629,29.87867939239629,29.87867939239629,30.266331131083188,29.87867939239629,29.87867939239629,31.429286347143897,31.429286347143897,34.14284851795221,34.530500256639115,34.91815199532601,31.429286347143897,34.530500256639115,35.693455472699824,34.14284851795221,36.46875895007363,35.693455472699824,35.693455472699824,34.91815199532601,34.91815199532601,34.530500256639115,26.040109281664986,26.040109281664986,26.040109281664986,26.040109281664986,26.040109281664986,32.820991979053616,32.820991979053616,32.820991979053616,32.820991979053616,32.820991979053616,31.52939527478912,31.52939527478912,32.17519362692137,32.17519362692137,32.17519362692137,26.040109281664986,32.17519362692137,32.17519362692137,27.33170598592949,31.52939527478912,31.206496098722997,31.52939527478912,31.52939527478912,31.52939527478912
1.328592815092258,103.6341720645232,WATERBODY,0.0,0.0205368724746328,TUAS PROMENADE,TUAS,WEST REGION,8.0,28.88073590639969,28.88073590639969,28.88073590639969,28.88073590639969,28.88073590639969,28.88073590639969,28.88073590639969,28.88073590639969,28.88073590639969,29.310084521697377,28.88073590639969,29.310084521697377,28.88073590639969,28.88073590639969,28.88073590639969,28.88073590639969,28.88073590639969,27.163341445208925,28.451387291101994,28.88073590639969,28.451387291101994,28.88073590639969,28.451387291101994,28.88073590639969,29.10337591502248,29.10337591502248,29.10337591502248,29.10337591502248,29.10337591502248,29.10337591502248,29.10337591502248,29.10337591502248,28.71572417633558,29.491027653709384,29.491027653709384,30.266331131083188,30.266331131083188,30.266331131083188,30.266331131083188,30.266331131083188,30.266331131083188,29.491027653709384,29.87867939239629,29.491027653709384,29.491027653709384,29.491027653709384,29.491027653709384,29.491027653709384,27.65460516199561,27.65460516199561,27.65460516199561,27.65460516199561,27.97750433806174,27.65460516199561,27.97750433806174,27.97750433806174,27.65460516199561,27.65460516199561,27.97750433806174,27.65460516199561,27.97750433806174,27.65460516199561,27.97750433806174,27.33170598592949,27.97750433806174,27.65460516199561,27.33170598592949,27.65460516199561,27.65460516199561,27.65460516199561,27.65460516199561,27.65460516199561
1.3426174560212414,103.63664357178884,SPORTS & RECREATION,0.0032338577475711,0.0062964289928181,TUAS PROMENADE,TUAS,WEST REGION,5.0,28.88073590639969,28.88073590639969,28.88073590639969,28.88073590639969,28.88073590639969,29.310084521697377,28.88073590639969,28.88073590639969,28.88073590639969,28.88073590639969,28.451387291101994,28.451387291101994,28.451387291101994,28.88073590639969,29.310084521697377,28.88073590639969,28.88073590639969,28.022038675804303,28.88073590639969,28.88073590639969,28.88073590639969,28.88073590639969,28.88073590639969,28.88073590639969,29.491027653709384,29.491027653709384,29.491027653709384,29.491027653709384,29.491027653709384,29.491027653709384,29.491027653709384,29.491027653709384,29.491027653709384,29.87867939239629,30.266331131083188,30.266331131083188,30.65398286977009,30.65398286977009,30.266331131083188,30.266331131083188,30.65398286977009,30.266331131083188,30.266331131083188,30.266331131083188,30.266331131083188,29.87867939239629,29.87867939239629,29.87867939239629,28.623302690193988,28.623302690193988,28.623302690193988,28.623302690193988,27.33170598592949,27.33170598592949,27.33170598592949,27.33170598592949,28.623302690193988,28.623302690193988,27.97750433806174,27.97750433806174,27.33170598592949,27.33170598592949,27.33170598592949,28.623302690193988,27.65460516199561,27.65460516199561,27.65460516199561,27.65460516199561,27.65460516199561,27.65460516199561,27.97750433806174,27.97750433806174
1.4399581322181036,103.85346243826343,WATERBODY,0.0,0.0082134805654222,SIMPANG NORTH,SIMPANG,NORTH REGION,8.0,28.022038675804303,28.022038675804303,28.022038675804303,28.022038675804303,28.022038675804303,28.451387291101994,28.022038675804303,28.88073590639969,28.88073590639969,28.88073590639969,28.88073590639969,28.88073590639969,28.88073590639969,28.022038675804303,28.88073590639969,28.451387291101994,28.022038675804303,27.59269006050661,28.022038675804303,28.022038675804303,28.022038675804303,28.022038675804303,28.022038675804303,28.022038675804303,28.32807243764868,28.32807243764868,28.32807243764868,28.32807243764868,27.940420698961773,27.940420698961773,27.940420698961773,28.32807243764868,28.32807243764868,29.10337591502248,29.10337591502248,29.491027653709384,29.87867939239629,29.87867939239629,29.491027653709384,29.491027653709384,29.491027653709384,29.10337591502248,28.71572417633558,29.10337591502248,29.10337591502248,28.32807243764868,28.32807243764868,28.32807243764868,27.65460516199561,27.65460516199561,27.65460516199561,27.65460516199561,27.65460516199561,27.65460516199561,27.65460516199561,27.65460516199561,27.65460516199561,27.65460516199561,27.65460516199561,27.33170598592949,27.65460516199561,27.65460516199561,27.65460516199561,27.65460516199561,27.33170598592949,27.00880680986336,26.685907633797235,27.00880680986336,27.00880680986336,27.00880680986336,27.00880680986336,27.00880680986336
1.4458477540023753,103.86659384584117,WATERBODY,0.0,0.0162801006354683,PULAU SELETAR,SIMPANG,NORTH REGION,0.0,30.16878175229276,30.16878175229276,30.16878175229276,30.16878175229276,30.16878175229276,30.16878175229276,30.16878175229276,33.17422205937659,33.17422205937659,33.17422205937659,33.60357067467429,33.17422205937659,33.17422205937659,28.451387291101994,30.16878175229276,30.16878175229276,30.16878175229276,28.88073590639969,28.451387291101994,30.16878175229276,30.16878175229276,30.16878175229276,30.16878175229276,30.16878175229276,30.65398286977009,30.65398286977009,30.65398286977009,30.65398286977009,30.65398286977009,30.65398286977009,30.65398286977009,30.65398286977009,30.65398286977009,30.65398286977009,30.266331131083188,29.87867939239629,31.429286347143897,31.429286347143897,30.65398286977009,29.87867939239629,31.429286347143897,30.266331131083188,31.429286347143897,31.429286347143897,31.429286347143897,31.429286347143897,29.87867939239629,29.87867939239629,31.852294450855243,31.852294450855243,31.852294450855243,31.852294450855243,31.52939527478912,31.52939527478912,31.52939527478912,31.52939527478912,31.52939527478912,31.52939527478912,31.206496098722997,31.206496098722997,31.52939527478912,31.52939527478912,31.52939527478912,31.852294450855243,31.206496098722997,30.883596922656867,28.623302690193988,30.883596922656867,30.883596922656867,30.883596922656867,31.206496098722997,31.206496098722997
